code,company,date,text
FIT,Fitbit Inc,2018-09-18,China says Trump forces its hand  will retaliate against new U.S. tariffs
FIT,Fitbit Inc,2018-09-18,Top 5 Things to Know in the Market on Tuesday
FIT,Fitbit Inc,2018-09-07,Apple says U.S. tariffs on China would hit 'wide range' of products
FIT,Fitbit Inc,2018-09-04,Apple tops Q2 wearable shipments; Fitbit drops 22% Y/Y
FIT,Fitbit Inc,2018-08-20,Fitbit launches Charge 3 tracker; shares +4%
FIT,Fitbit Inc,2018-08-02,Stocks - Tesla Soars in Pre-market; DuPont  Starbucks Gain; Red Robin Crashes
FIT,Fitbit Inc,2018-08-01,Fitbit posts smaller loss on strong smartwatch sales
FIT,Fitbit Inc,2018-08-01,Stocks- U.S. Futures Mixed Ahead of Fed Meeting  Tesla Earnings
FIT,Fitbit Inc,2019-02-28,Stocks - JC Penney Soars in Premarket  AB Inbev Surges  Fitbit  Celgene Plunge
FIT,Fitbit Inc,2019-02-28,Stocks - U.S. Futures Drop as North Korea Talks Collapse; 4Q GDP Ahead
FIT,Fitbit Inc,2019-02-27,Stocks Moving After Hours: Fitbit  HP  Hostess  Monster Beverage  Square
FIT,Fitbit Inc,2019-02-27,Top 5 Things to Know in The Market on Wednesday
FIT,Fitbit Inc,2019-01-14,After hours movers and shakers
FIT,Fitbit Inc,2018-12-03,Wearables shipments +22% in Q3
FIT,Fitbit Inc,2018-11-29,Gartner: Wearables spending will hit $42B in 2019
FIT,Fitbit Inc,2018-11-01,Stocks - Fitbit  Teva  DowDuPont Jump in Pre-market; Wayfair  Spotify Plunge
FIT,Fitbit Inc,2018-10-31,Top 5 Things to Know in The Market on Wednesday
FIT,Fitbit Inc,2018-09-24,Home modems  routers hit by U.S. China tariffs as 'smart' tech goods escape
FIT,Fitbit Inc,2019-03-06,While Apple and Other Smartwatch Rivals Go High  Fitbit Goes Low—In Prices
FIT,Fitbit Inc,2019-03-06,Fitbit releases cheaper activity trackers  smartwatch to 'capture unclaimed wrists'
FIT,Fitbit Inc,2019-03-06,Fitbit Versa Lite and Fitbit Inspire: Price  Specs  Release Date
FIT,Fitbit Inc,2019-03-05,IDC: Apple Shipped 16.2 Million Wearables in Q4
FIT,Fitbit Inc,2019-03-05,Apple and Fitbit Try to Outrun Chinese Competition for Wearables
FIT,Fitbit Inc,2019-03-04,Fitbit Turns a Corner to End 2018… Sort Of
FIT,Fitbit Inc,2019-03-01,Fitbit Added 2.2 Million Active Users Last Year
FIT,Fitbit Inc,2019-02-28,Why Investors Shouldn't Panic About Apple's Smartwatch Share Loss
FIT,Fitbit Inc,2019-02-28,Can Fitbit Recover From Its Post-Earnings Fumble?
FIT,Fitbit Inc,2019-02-28,Stocks - Wall Street Drops on Geopolitical Fears  U.S. Growth Slowdown
FIT,Fitbit Inc,2019-03-12,Fitbit Inspire HR Review: Just the Basics
FIT,Fitbit Inc,2019-03-12,MarketWatch First Take: Fitbit Versa Lite review: A pretty good value if exercise is the goal
FIT,Fitbit Inc,2019-03-09,Tech Stocks This Week: Fitbit's New Devices and Facebook's Vision for Messaging
FIT,Fitbit Inc,2019-03-07,Fitbit's New Versa Lite Looks Promising
FIT,Fitbit Inc,2019-03-07,Fitbit Wants to Crush Apple on Price
FIT,Fitbit Inc,2019-03-06,Fitbit Aims to Grow Its User Base With Cheaper Devices
FIT,Fitbit Inc,2019-03-06,Stocks making the biggest moves midday: Fitbit  General Electric  Thor Industries & more
FIT,Fitbit Inc,2019-03-06,Stock Market News: Fitbit Fights Back; GE Keeps Falling
FIT,Fitbit Inc,2019-03-06,Fitbit rolls out four new wearables
FIT,Fitbit Inc,2019-03-06,Fitbit launches cheaper Versa smartwatch  tracker for kids as young as 6 to broaden appeal
FIT,Fitbit Inc,2019-03-31,Your Smartwatch Could Now Cost More Than Your Smartphone
FIT,Fitbit Inc,2019-03-26,IPOs: Do They Live Up To The Hype?
FIT,Fitbit Inc,2019-03-25,3 Stocks With Mountains of Cash
FIT,Fitbit Inc,2019-03-18,IDC: Wearables Volumes to Approach 200 Million This Year
FIT,Fitbit Inc,2019-03-17,Forget Fitbit: Huami Is a Better Wearables Stock
FIT,Fitbit Inc,2019-03-16,Fitbit's new trackers are cheap and work well  but they're super basic
FIT,Fitbit Inc,2019-03-14,Fitbit Versa Lite Review: More for Less
FIT,Fitbit Inc,2019-03-14,Fitbit changes auditor
FIT,Fitbit Inc,2019-03-13,Google Reportedly Pulling Back on Laptop and Tablet Hardware
FIT,Fitbit Inc,2019-03-12,Fitbit Versa Lite Smartwatch Review: Low $160 Price  But Not As Useful
