code,company,date,text
MCD,McDonald’s Corporation,2018-01-11,Dow Bags 205 Points on Way To Record Close  Financials' Earnings Eyed
MCD,McDonald’s Corporation,2018-01-11,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.65%
MCD,McDonald’s Corporation,2018-02-13,Burger chains to increase presence in Japan
MCD,McDonald’s Corporation,2018-02-13,Philippines' Jollibee raises stake in U.S. based Smashburger Master
MCD,McDonald’s Corporation,2018-02-08,Consumer favorites swept into selling wave
MCD,McDonald’s Corporation,2018-02-05,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 4.60%
MCD,McDonald’s Corporation,2018-02-05,Consumer favorites routed along with rest of market
MCD,McDonald’s Corporation,2018-02-02,Cisco cuts stake in litigation opponent Finjan to zero
MCD,McDonald’s Corporation,2018-02-02,Wall Street says Starbucks has too many stores  prices too high
MCD,McDonald’s Corporation,2018-01-30,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.37%
MCD,McDonald’s Corporation,2018-01-30,Dow Jones Suffers Biggest Fall Since August  Sheds 360 Points
MCD,McDonald’s Corporation,2018-01-30,U.S. Stock Futures Trading Sharply Lower Ahead of Open 
MCD,McDonald’s Corporation,2018-02-27,Disney toys return to McDonald's Happy Meals
MCD,McDonald’s Corporation,2018-02-27,Starbucks opens first Reserve store  sees retail rents easing
MCD,McDonald’s Corporation,2018-02-26,U.S. labor agency overturns major ruling  citing Trump appointee's conflict
MCD,McDonald’s Corporation,2018-02-21,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.67%
MCD,McDonald’s Corporation,2018-02-21,Stocks- Wall Street Rises Higher Ahead of Fed Minutes
MCD,McDonald’s Corporation,2018-02-20,South African business counts on Ramaphosa to plot path to growth
MCD,McDonald’s Corporation,2018-02-16,U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.08%
MCD,McDonald’s Corporation,2018-02-14,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.03%
MCD,McDonald’s Corporation,2018-02-13,Chipotle turns to Taco Bell's 'Doritos Locos' chief as new CEO
MCD,McDonald’s Corporation,2018-02-13,McDonald's has a chicken plan
MCD,McDonald’s Corporation,2014-03-18,Nikon  Apple  McDonald's Escape Unscathed From China Consumer Rights Report Ordeal
MCD,McDonald’s Corporation,2014-03-13,When Is McDonald’s Responsible (Or Not) For How Its Franchisees Operate? 
MCD,McDonald’s Corporation,2014-02-10,'Golden Arches Theory' - McDonald’s Enters Vietnam … Finally
MCD,McDonald’s Corporation,2014-01-26,Not Lovin' It: McDonald's Denies Tax Evasion In France
MCD,McDonald’s Corporation,2014-01-23,McDonald’s Q4 adjusted EPS USD1.40  beats exp. for USD1.39
MCD,McDonald’s Corporation,2013-11-15,U.S. stocks gain on Yellen comments  U.S. data; Dow up 0.54%
MCD,McDonald’s Corporation,2013-10-21,McDonald’s Q3 adjusted EPS USD1.52  beats exp. for USD1.51
MCD,McDonald’s Corporation,2013-07-22,U.S stocks inch up on talk Fed stimulus to stay in place; Dow up 0.01%
MCD,McDonald’s Corporation,2013-07-22,McDonald’s misses on earnings  revenue; shares fall 2%
MCD,McDonald’s Corporation,2013-02-25,U.S. stocks drop on Italian electoral uncertainty; Dow loses 1.55%
MCD,McDonald’s Corporation,2014-04-22,U.S. stocks open moderately higher  data ahead; Dow Jones up 0.14%
MCD,McDonald’s Corporation,2014-04-22,U.S. futures steady ahead of data  earnings; Dow Jones up 0.06%
MCD,McDonald’s Corporation,2014-04-21,U.S. stocks rise on earnings  data; Dow gains 0.25% 
MCD,McDonald’s Corporation,2014-04-18,McDonald’s Q1 Earnings Preview: Profits Seen Down 2.7%
MCD,McDonald’s Corporation,2014-04-14,McDonald’s Canada: A Guest Worker Program Under Scrutiny
MCD,McDonald’s Corporation,2014-04-10,U.S. stocks hammered by tech selloff; Dow plummets 1.62% 
MCD,McDonald’s Corporation,2014-04-04,U.S. stocks fall in tech-led selloff; Dow down 0.96%  Nasdaq down 2.60% 
MCD,McDonald’s Corporation,2014-04-04,U.S. stocks open higher after downbeat data; Dow Jones up 0.28%
MCD,McDonald’s Corporation,2014-04-04,U.S. futures edge higher  nonfarm payrolls ahead; Dow Jones up 0.15%
MCD,McDonald’s Corporation,2014-03-24,Top JPMorgan Executive In China Expected To Leave
MCD,McDonald’s Corporation,2014-05-28,U.S. stocks fall as market takes a breather; Dow down 0.25%
MCD,McDonald’s Corporation,2014-05-23,U.S. stocks rise on cheery new homes sales data; Dow up 0.38%
MCD,McDonald’s Corporation,2014-05-22,Nearly 140 Arrested At Protest Outside McDonald’s HQ
MCD,McDonald’s Corporation,2014-05-19,U.S. stocks gain on tech demand in listless trading; Dow rises 0.12%
MCD,McDonald’s Corporation,2014-05-09,U.S. stocks gain on tech rebound; Dow rises 0.20%  hits new record
MCD,McDonald’s Corporation,2014-04-29,U.S. stocks gain on earnings; Dow ends up 0.53%
MCD,McDonald’s Corporation,2014-04-25,U.S. stocks fall on Ukraine fears; Dow ends down 0.85%
MCD,McDonald’s Corporation,2014-04-25,Corporate America's Outlook For Profits Brightens
MCD,McDonald’s Corporation,2014-04-22,U.S. stocks rise on earnings; Dow gains 0.40% 
MCD,McDonald’s Corporation,2014-04-22,McDonald's Earnings Fall On Costs  Fewer Customers
MCD,McDonald’s Corporation,2014-07-21,McDonald's  KFC Still Popular In China After Food Scandal
MCD,McDonald’s Corporation,2014-07-21,Wall St. finishes slightly lower; Chipotle rises late
MCD,McDonald’s Corporation,2014-07-21,McDonald’s  Yum Suspend Meat Purchase From Chinese Supplier
MCD,McDonald’s Corporation,2014-07-20,Unhappy Meal: McDonalds Chinese Supplier Investigated For Supplying Stale Meat
MCD,McDonald’s Corporation,2014-07-20,Yum  McDonald's apologize as new China food scandal hits
MCD,McDonald’s Corporation,2014-07-20,Will economy's fate be set by next two weeks' earnings? 
MCD,McDonald’s Corporation,2014-07-17,Yum's U.S. woes  other data  point to weakness at McDonald's
MCD,McDonald’s Corporation,2014-06-17,Wal-Mart China Will Triple Food Safety Efforts After Scandal 
MCD,McDonald’s Corporation,2014-06-09,U.S. stocks extend gains on U.S. May jobs report; Dow up 0.11%
MCD,McDonald’s Corporation,2014-06-06,U.S. stocks rise on solid U.S. May jobs report; Dow up 0.52%
MCD,McDonald’s Corporation,2014-07-24,China Investigates Nearly 600 Firms As Food Scandal Spreads
MCD,McDonald’s Corporation,2014-07-23,Amid China Food Scandal  OSI Workers Allege Violations At US Plant
MCD,McDonald’s Corporation,2014-07-23,Why Is Facebook’s Stock Soaring? 
MCD,McDonald’s Corporation,2014-07-22,U.S. stocks gain on earnings  inflation  housing data; Dow gains 0.41%
MCD,McDonald’s Corporation,2014-07-22,How McDonald's  KFC  Others Can Recover From Chinese Food Scandal
MCD,McDonald’s Corporation,2014-07-22,McDonald's profit falls on weak U.S.  European sales
MCD,McDonald’s Corporation,2014-07-22,McDonald’s Q2 EPS $1.40  misses estimates for $1.44
MCD,McDonald’s Corporation,2014-07-22,China food scandal spreads  drags in Starbucks  Burger King and McNuggets in Japan
MCD,McDonald’s Corporation,2014-07-21,Chipotle traffic jumps even after price hike
MCD,McDonald’s Corporation,2014-07-21,U.S. stocks fall on geopolitical concerns; Dow slides 0.29%
MCD,McDonald’s Corporation,2014-07-31,Burger King cuts ties with supplier in China food safety scare
MCD,McDonald’s Corporation,2014-07-31,Plaintiffs Awarded $27M In McDonald's Texas Outlet Case
MCD,McDonald’s Corporation,2014-07-30,Scandal-Embroiled OSI's History Of Alleged Labor Violations
MCD,McDonald’s Corporation,2014-07-30,Fast-Food Workers Celebrate McDonald’s Ruling 
MCD,McDonald’s Corporation,2014-07-29,In China food testing  safety inspectors are often one step behind
MCD,McDonald’s Corporation,2014-07-28,OSI Group Replaces Food-Scandal Hit Unit's Leadership
MCD,McDonald’s Corporation,2014-07-25,U.S. stocks drop on Amazon  Visa earnings; Dow falls 0.72%
MCD,McDonald’s Corporation,2014-07-25,McDonald's China Will Likely Continue Using Scandal-Ridden Food Supplier
MCD,McDonald’s Corporation,2014-07-25,Russian consumer watchdog seeks ban on some McDonalds' products
MCD,McDonald’s Corporation,2014-07-24,McDonald's Stock Falls From Grace As Analysts Fret About Growth
MCD,McDonald’s Corporation,2014-08-19,McDonald's Makes Its First Move Into The Grocery Store
MCD,McDonald’s Corporation,2014-08-14,Tim Hortons to battle Starbucks; price rises likely
MCD,McDonald’s Corporation,2014-08-14,U.S. retailers feel the pinch as frugal shoppers curb spending
MCD,McDonald’s Corporation,2014-08-13,Russian Food Ban Woes? Eat A Happy Meal
MCD,McDonald’s Corporation,2014-08-11,For largest U.S. companies  jobs growth has lagged profits  revenues
MCD,McDonald’s Corporation,2014-08-11,Fast-Food Companies Publish Information About Chinese Suppliers
MCD,McDonald’s Corporation,2014-08-08,McDonald's casts doubt on sales outlook after China food scare
MCD,McDonald’s Corporation,2014-08-08,U.S. meat supplier OSI withdraws products made in Shanghai factory
MCD,McDonald’s Corporation,2014-08-04,McDonald's to resume full menu in Beijing  Guangzhou this week
MCD,McDonald’s Corporation,2014-08-03,McDonald's CEO Thompson 'under siege' at home and abroad 
MCD,McDonald’s Corporation,2014-09-02,Burger King has maneuvered to cut U.S. tax bill for years
MCD,McDonald’s Corporation,2014-08-29,McDonald's says 12 Russian branches temporarily closed
MCD,McDonald’s Corporation,2014-08-27,Moscow courts back closure of three McDonald's branches
MCD,McDonald’s Corporation,2014-08-26,China police seize 30 000 tonnes of tainted chicken feet
MCD,McDonald’s Corporation,2014-08-25,Burger King in talks to buy Canada's Tim Hortons
MCD,McDonald’s Corporation,2014-08-22,McDonald's replaces U.S. chief for the second time in two years
MCD,McDonald’s Corporation,2014-08-22,Russia keeps up pressure on McDonald's with new sanitary inspections
MCD,McDonald’s Corporation,2014-08-21,After Russia targets McDonald's  businesses wonder who's next
MCD,McDonald’s Corporation,2014-08-20,U.S. stocks rise on upbeat Fed minutes; Dow rises 0.35%
MCD,McDonald’s Corporation,2014-08-20,McDonald's says studying Russian claims on sanitary breaches
MCD,McDonald’s Corporation,2014-09-29,U.S. stocks move off earlier lows on Hong Kong unrest; Dow falls 0.25% 
MCD,McDonald’s Corporation,2014-09-25,U.S. stocks plummet on Russia move  iPhone glitches; Dow drops 1.54% 
MCD,McDonald’s Corporation,2014-09-19,U.S. stocks mixed on Alibaba IPO  Scotland vote; Dow rises 0.08% 
MCD,McDonald’s Corporation,2014-09-16,Amid coffee rivalry  McDonald's Canada to sell java in grocery stores 
MCD,McDonald’s Corporation,2014-09-12,U.S. stocks end lower ahead of Fed meeting; Dow slides 0.36% 
MCD,McDonald’s Corporation,2014-09-10,U.S. stocks rise on coattails of tech rally; Dow gains 0.32% 
MCD,McDonald’s Corporation,2014-09-09,U.S. stocks dip on rate hike concerns  Apple fades; Dow falls 0.57%    
MCD,McDonald’s Corporation,2014-09-09,Wall Street ends lower as Apple falls  bond yields rise
MCD,McDonald’s Corporation,2014-09-09,McDonald's August same-store sales fall across regions
MCD,McDonald’s Corporation,2014-09-02,China Losing Its Sheen For Foreign Companies  Report Says
MCD,McDonald’s Corporation,2014-11-10,Dow  S&P 500 end at record highs; transports jump
MCD,McDonald’s Corporation,2014-11-10,McDonald's October sales fall not as steep as expected
MCD,McDonald’s Corporation,2014-11-10,Futures inch up after three-week rally; Alibaba active
MCD,McDonald’s Corporation,2014-11-08,Burger King tests India waters  starts with 12 outlets
MCD,McDonald’s Corporation,2014-11-04,Burger King's North America comparable sales growth best in 2 years
MCD,McDonald’s Corporation,2014-10-21,McDonald's CEO acknowledges image problems after tough results 
MCD,McDonald’s Corporation,2014-10-21,U.S. stocks surge on upbeat earnings; Dow rises 1.31% 
MCD,McDonald’s Corporation,2014-10-21,McDonald’s down 2% in pre-market trade after earnings disappoint
MCD,McDonald’s Corporation,2014-10-20,Faster 'cloud' orders for SAP hurt 2014 profit outlook
MCD,McDonald’s Corporation,2014-09-30,U.S. stocks fall in end-of-quarter selloff; Dow declines 0.17% 
MCD,McDonald’s Corporation,2014-12-11,U.S. stocks up on retail sales  sliding oil caps gains; Dow rises 0.36% 
MCD,McDonald’s Corporation,2014-12-10,McDonald's to pare U.S. menus  ingredient lists
MCD,McDonald’s Corporation,2014-12-10,KFC calls on Chinese diners to inspect its kitchen
MCD,McDonald’s Corporation,2014-12-08,S&P 500 posts worst day since October; energy shares sink 
MCD,McDonald’s Corporation,2014-12-08,McDonald's warns that weak sales will hit fourth-quarter profit
MCD,McDonald’s Corporation,2014-12-08,McDonald's November Sales Fell 2.2%
MCD,McDonald’s Corporation,2014-12-02,U.S. stocks gain on construction report  car sales; Dow rises 0.58% 
MCD,McDonald’s Corporation,2014-11-26,U.S. stocks shrug off mixed data and rise home sales; Dow gains 0.07% 
MCD,McDonald’s Corporation,2014-11-21,Weary of the market rollercoaster  investors turn again to steady stocks
MCD,McDonald’s Corporation,2014-11-20,As diners line up  another fast casual chain sizzles on debut
MCD,McDonald’s Corporation,2015-01-07,McDonald's Japan apologizes after tooth  plastic found in food
MCD,McDonald’s Corporation,2015-01-05,Vinyl Found In Nuggets At A Japanese McDonald's 
MCD,McDonald’s Corporation,2015-01-02,Shake Shack IPO filing comes amid a hunger for premium burgers
MCD,McDonald’s Corporation,2014-12-29,Subway investigates China media reports of doctored expiry dates
MCD,McDonald’s Corporation,2014-12-26,United States stocks higher at close of trade
MCD,McDonald’s Corporation,2014-12-24,Exclusive: U.S. minimum wage hikes to affect 1 400-plus Walmart stores
MCD,McDonald’s Corporation,2014-12-19,U.S. NLRB issues labor violations complaints against McDonald's
MCD,McDonald’s Corporation,2014-12-17,U.S. stocks rally on Fed assurances; Dow climbs 1.69% 
MCD,McDonald’s Corporation,2014-12-17,United States stocks higher at close of trade
MCD,McDonald’s Corporation,2014-12-15,U.S. stocks fall on plunging oil in volatile session; Dow sinks 0.58% 
