code,company,date,text
MRK,Merck & Company Inc,2017-11-13,Orexigen Contrave up 10% on Contrave distribution deal with Merck KGaA for Latin America
MRK,Merck & Company Inc,2017-11-10,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.17%
MRK,Merck & Company Inc,2017-11-10,Dow Snaps 9-Week Winning Streak  Nvidia Surges 5%
MRK,Merck & Company Inc,2017-11-10,European advisory committee selected summary of opinions/actions - November
MRK,Merck & Company Inc,2017-11-09,FDA OKs Merck's Prevymis for preventing CMV infection in HSCT patients
MRK,Merck & Company Inc,2017-11-08,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.03%
MRK,Merck & Company Inc,2017-11-08,Dow Closes at Record Highs  Twenty-First Century Fox Earnings Eyed
MRK,Merck & Company Inc,2017-12-01,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.17%
MRK,Merck & Company Inc,2017-12-01,Mutual Funds May Be Over Those Big FANG Names  Goldman Data Show
MRK,Merck & Company Inc,2017-11-28,Merck announces increased quarterly dividend and $10B share repurchase authorization
MRK,Merck & Company Inc,2017-11-28,Premarket analyst action - healthcare
MRK,Merck & Company Inc,2017-11-26,UK launches plan for industry as Brexit looms  wins Merck investment
MRK,Merck & Company Inc,2017-11-20,Dow Jones Closes Higher as Financials  Telecoms Rally  
MRK,Merck & Company Inc,2017-11-20,Wall Street ticks up  lifted by Verizon  chipmakers
MRK,Merck & Company Inc,2017-11-20,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.31%
MRK,Merck & Company Inc,2017-11-15,Bayer hires new blood to stem 'Amazon effect' in consumer health
MRK,Merck & Company Inc,2017-11-14,Premarket Losers as of 9:05 am
MRK,Merck & Company Inc,2017-12-20,Britain's cost watchdog backs Novartis' MS med Extavia for use by NHS
MRK,Merck & Company Inc,2017-12-19,Array Bio teams up with Pfizer on combo cancer therapies; shares up 2%
MRK,Merck & Company Inc,2017-12-16,Stocks to watch next week
MRK,Merck & Company Inc,2017-12-14,Healthcare leads averages lower
MRK,Merck & Company Inc,2017-12-14,Perrigo to bid for German Merck's consumer health unit - Reuters
MRK,Merck & Company Inc,2017-12-13,Bumper crop of new drugs fails to lift big pharma R&D returns
MRK,Merck & Company Inc,2017-12-08,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.49%
MRK,Merck & Company Inc,2017-12-06,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.16%
MRK,Merck & Company Inc,2017-12-06,Dow Jones Closes Lower as Financials Weigh
MRK,Merck & Company Inc,2017-12-05,Nestle to buy vitamin maker Atrium Innovations for $2.3 billion
MRK,Merck & Company Inc,2018-01-10,Nasdaq  Dow  S&P 500 Close Lower on China  NAFTA Worries
MRK,Merck & Company Inc,2018-01-09,U.S. pharma executives expect deals to pick up after tax overhaul
MRK,Merck & Company Inc,2018-01-08,Start of JPM18 fails to buoy healthcare stocks
MRK,Merck & Company Inc,2018-01-02,U.S. drug approvals highest in 21 years
MRK,Merck & Company Inc,2017-12-31,2017 leaders and laggards
MRK,Merck & Company Inc,2017-12-29,Boeing  Caterpillar top Dow 2017 standings; GE lags far behind
MRK,Merck & Company Inc,2017-12-27,Premarket Gainers as of 9:05 am
MRK,Merck & Company Inc,2017-12-22,FDA OKs Merck's Steglatro for type 2 diabetics
MRK,Merck & Company Inc,2017-12-21,U.S. tax bill provision likely to spark EU trade dispute: legal experts
MRK,Merck & Company Inc,2017-12-20,FDA OKs Merck's ertugliflozin for T2D
MRK,Merck & Company Inc,2018-01-18,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.24%
MRK,Merck & Company Inc,2018-01-16,Wall St. eases as oil prices  General Electric fall
MRK,Merck & Company Inc,2018-01-16,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.04%
MRK,Merck & Company Inc,2018-01-16,Dow Jones Reverses Nearly 300 Point Gain to Close Lower as Shutdown Fears Grow
MRK,Merck & Company Inc,2018-01-16,Global stocks retreat from early gains as oil  copper fall
MRK,Merck & Company Inc,2018-01-16,FDA launches new program to boost transparency of clinical data used to support approvals
MRK,Merck & Company Inc,2018-01-12,Drugmakers see a pricing blueprint in an $850 000 gene therapy
MRK,Merck & Company Inc,2018-01-12,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.89%
MRK,Merck & Company Inc,2018-01-12,Dow Jones Soars to Record Close as Banks Deliver Bullish Earnings
MRK,Merck & Company Inc,2018-01-10,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.07%
MRK,Merck & Company Inc,2018-01-29,Sanofi beats Novo to buy Ablynx for $4.8 billion in biotech M&A boom
MRK,Merck & Company Inc,2018-01-29,Economic Calendar: Top Things to Watch 
MRK,Merck & Company Inc,2018-01-29,How Sanofi's setback could lead to better dengue vaccines
MRK,Merck & Company Inc,2018-01-26,Intel  healthcare shares boost lift Wall St. to record
MRK,Merck & Company Inc,2018-01-26,Big biopharma in the green after AbbVie's Q4 beat
MRK,Merck & Company Inc,2018-01-25,Exclusive: J&J out of race for Pfizer's $20 billion consumer unit as deadline looms
MRK,Merck & Company Inc,2018-01-24,Profit-taking weighs on biotechs and biopharmas
MRK,Merck & Company Inc,2018-01-23,Zymeworks and vTv Therapeutics join biotech breakouts
MRK,Merck & Company Inc,2018-01-22,Global business group 'lit a flame' for long-term U.N. goals: chair
MRK,Merck & Company Inc,2018-01-18,Dow Jones Closes Lower;  IBM Revenue Grows First Time in 23 Quarters
MRK,Merck & Company Inc,2018-02-02,Merck Q4 revenues up 3%; non-GAAP EPS up 10; updates guidance
MRK,Merck & Company Inc,2018-02-02,Stocks-  U.S. Futures Fall Amid Concern Over Rising Bond Yields
MRK,Merck & Company Inc,2018-02-02,Top 5 Things to Know in the Market on Friday
MRK,Merck & Company Inc,2018-02-01,Notable earnings before Friday’s open
MRK,Merck & Company Inc,2018-02-01,Updated data on Affimed's AFM13 shows 89% response rate in HL patients; shares up 28%
MRK,Merck & Company Inc,2018-01-31,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.28%
MRK,Merck & Company Inc,2018-01-31,Big biopharma firms poised to end session in the red after Trump comments on high prices
MRK,Merck & Company Inc,2018-01-31,US Stocks Rebound to Close Higher; Tech Earnings Eyed
MRK,Merck & Company Inc,2018-01-30,Height weighs in on Amazon/Berkshire/JPMorgan healthcare venture
MRK,Merck & Company Inc,2018-01-30,Imprimis Pharma supplying two glaucoma drugs on FDA shortage list; shares ahead 51% premarket
MRK,Merck & Company Inc,2018-03-02,Healthcare leads big rebound
MRK,Merck & Company Inc,2018-02-28,Kindred Healthcare beats by $0.02   revenue in-line
MRK,Merck & Company Inc,2018-02-27,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.16%
MRK,Merck & Company Inc,2018-02-20,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 1.01%
MRK,Merck & Company Inc,2018-02-14,Bristol-Myers to pay $1.85 billion in cancer deal with Nektar
MRK,Merck & Company Inc,2018-02-06,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 2.33%
MRK,Merck & Company Inc,2018-02-06,Dow Jones Rebounds 1100 Points From Session Lows To Close Higher
MRK,Merck & Company Inc,2018-02-05,Merck slips 1% premarket on positive BMY data in first-line NSCLC
MRK,Merck & Company Inc,2018-02-02,Exxon climate analysis sees scenario for weaker global oil demand
MRK,Merck & Company Inc,2018-02-02,Exclusive: Merck's consumer health sale at risk as Nestle bows out - sources
MRK,Merck & Company Inc,2018-03-28,FDA working on policies to boost biosimilars
MRK,Merck & Company Inc,2018-03-27,MetLife's real estate investment manager grows portfolio
MRK,Merck & Company Inc,2018-03-27,GSK buys out Novartis in $13 billion consumer healthcare shake-up
MRK,Merck & Company Inc,2018-03-26,ImmunoGen's mirvetuximab soravtansine shows positive effect in Phase 1/2 ovarian cancer study; shares up 12% premarket
MRK,Merck & Company Inc,2018-03-23,GSK pulls out of $20 billion race for Pfizer consumer assets
MRK,Merck & Company Inc,2018-03-19,"Cidara down 20% on ""positive"" mid-stage data on rezafungin acetate"
MRK,Merck & Company Inc,2018-03-08,MBDA  Lockheed form JV for German missiles
MRK,Merck & Company Inc,2018-03-08,Merck teams up with Eisai to commercialize cancer med Lenvima in deal valued as high as $5.76B
MRK,Merck & Company Inc,2018-03-07,Esperion's high cholesterol med bempedoic acid successful in late-stage study
MRK,Merck & Company Inc,2018-03-02,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.29%
MRK,Merck & Company Inc,2018-04-13,Mylan seeks deal for German Merck's consumer products unit: sources
MRK,Merck & Company Inc,2018-04-10, Wall Street Sees Keytruda Cancer Drug Lifting Merck's Fortune  
MRK,Merck & Company Inc,2018-04-09,Wall Street rises but pares gains late after report of FBI raid
MRK,Merck & Company Inc,2018-04-09,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.19%
MRK,Merck & Company Inc,2018-04-09,Merck's Keytruda helps lung cancer patients live longer in trial
MRK,Merck & Company Inc,2018-04-05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.99%
MRK,Merck & Company Inc,2018-04-04,Oryzon Genomics on go with mid-stage study of Alzheimer's candidate ORY-2001
MRK,Merck & Company Inc,2018-04-03,CMS finalizes policies to reduce drug costs for Medicare beneficiaries
MRK,Merck & Company Inc,2018-03-29,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.07%
MRK,Merck & Company Inc,2018-03-28,U.S. stocks lower at close of trade; Dow Jones Industrial Average down 0.04%
MRK,Merck & Company Inc,2009-07-06,US STOCKS-Move into defensives helps lift Dow  S&P 500
MRK,Merck & Company Inc,2009-06-29,Sanofi rivals to gain as Lantus faces sales drop
MRK,Merck & Company Inc,2009-06-25,UPDATE 2-Astra  Bristol diabetes drug recommended in Europe
MRK,Merck & Company Inc,2009-06-18,US STOCKS-Dow  S&P end 3-day drop on data  financials
MRK,Merck & Company Inc,2009-06-18,US STOCKS-Dow  S&P break 3-day slump on data  financials
MRK,Merck & Company Inc,2009-06-18,US STOCKS-Upbeat data  financials buoy Wall St
MRK,Merck & Company Inc,2009-06-18,US STOCKS-Wall St rises on upbeat data; financials lead
MRK,Merck & Company Inc,2009-06-18,US STOCKS-Recovery bets lift Wall St; defensives shine
MRK,Merck & Company Inc,2009-06-12,US STOCKS-Nasdaq lower as techs sell off; defensives gain
MRK,Merck & Company Inc,2009-02-01,RPT-Wall St Wk Ahead: Stocks eye stimulus after bad January
MRK,Merck & Company Inc,2009-07-22,GLOBAL MARKETS-U.S. stocks seesaw  oil pares losses on inventory
