code,company,date,text
BIIB,Biogen Inc,2016-03-31,U.S. stocks mixed as Dow  S&P 500 post second straight positive quarter
BIIB,Biogen Inc,2016-03-18,Gilead shares look cheap but investors fret over growth
BIIB,Biogen Inc,2016-01-27,Top 5 Things to Know In the Market on Wednesday
BIIB,Biogen Inc,2016-08-04,Biogen not pursuing a sale: source
BIIB,Biogen Inc,2016-08-03,Energy  financial stocks give Wall St. modest lift
BIIB,Biogen Inc,2016-08-02,U.S. stocks dragged down by Oil  Autos as Dow posts 7th straight loss
BIIB,Biogen Inc,2016-08-02,Wall St. falls as weak auto sales spur growth jitters
BIIB,Biogen Inc,2016-08-01,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.15%
BIIB,Biogen Inc,2016-08-01,Pharma and tech converge in 'fantastic voyage' to fight disease
BIIB,Biogen Inc,2016-07-28,U.S. biotech stocks win back investors in big July run
BIIB,Biogen Inc,2016-07-21,Wall Street falls on disappointing reports from Intel  others
BIIB,Biogen Inc,2016-07-15,U.S. stocks mixed at close of trade; Dow Jones Industrial Average up 0.05%
BIIB,Biogen Inc,2016-06-07,U.S. Stocks hover near multi-month highs  despite late pullback
BIIB,Biogen Inc,2016-11-09,Biotechs love Trump  many ahead premarket
BIIB,Biogen Inc,2016-11-07,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 2.08%
BIIB,Biogen Inc,2016-11-07,Wall Street soars as investors see higher chance of Clinton win
BIIB,Biogen Inc,2016-10-28,Biogen's nusinersen marketing applications accepted for review in U.S. and Europe
BIIB,Biogen Inc,2016-10-02,Big Pharma vs Big Pharma in court battles over biosimilar drugs
BIIB,Biogen Inc,2016-09-20,Allergan pays top dollar for 'stepping stones' from neurology to dermatology
BIIB,Biogen Inc,2016-09-16,Perrigo explores sale of royalties of drug Tysabri: sources
BIIB,Biogen Inc,2016-09-15,Teva  Intel to develop wearable technology for Huntington's disease
BIIB,Biogen Inc,2016-08-16,U.S. companies' stock buyback plans hit four-year low: TrimTabs
BIIB,Biogen Inc,2016-08-04,Allergan's cash-use plan  pipeline could add to share run
BIIB,Biogen Inc,2017-01-02,New drug approvals fall to six-year low in 2016
BIIB,Biogen Inc,2016-12-27,Nasdaq hits record high while Dow takes another shot at 20 000
BIIB,Biogen Inc,2016-12-27,U.S. stock futures slightly higher after Christmas holiday
BIIB,Biogen Inc,2016-12-23,FDA OKs nusinersen for spinal muscular atrophy; Ionis Pharma up 3% after hours
BIIB,Biogen Inc,2016-12-20,Investors see Biogen CEO choice as friendly to potential takeover
BIIB,Biogen Inc,2016-12-06,Trump's corporate tax holiday could spur pharma M&A
BIIB,Biogen Inc,2016-12-05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.24%
BIIB,Biogen Inc,2016-11-17,Eisai's BACE inhibitor for early Alzheimer's Fast Track'd in U.S.
BIIB,Biogen Inc,2016-11-15,Biogen names two more execs to Bioverativ spin-off
BIIB,Biogen Inc,2016-11-11,Healthcare ratings roundup - upgrades
BIIB,Biogen Inc,2017-04-21,EMA hands down a number of recommendations
BIIB,Biogen Inc,2017-04-12,Apple hires secret team for treating diabetes: CNBC
BIIB,Biogen Inc,2017-03-21,Biogen wins ruling in Tecfidera IP case; shares rise
BIIB,Biogen Inc,2017-03-16,U.S. stocks close mixed: Nasdaq ekes out a win 
BIIB,Biogen Inc,2017-03-16,Wall Street slips with healthcare stocks  Nasdaq flat
BIIB,Biogen Inc,2017-03-16,U.S. stocks mixed at close of trade; Dow Jones Industrial Average down 0.07%
BIIB,Biogen Inc,2017-03-16,U.S. stocks undergo post-Fed profit-taking amid slew of data
BIIB,Biogen Inc,2017-01-26,U.S. stocks struggle near record highs amid earnings deluge
BIIB,Biogen Inc,2017-01-26,U.S. stock futures continue to rally on busiest day for Q4 earnings
BIIB,Biogen Inc,2017-01-26,Top 5 Things to Know in the Market on Thursday
BIIB,Biogen Inc,2017-06-19,Wall St. hits record highs on strong technology  health stocks
BIIB,Biogen Inc,2017-06-09,European regulators sign off on J&J's Actelion buy contingent on spin-off of one insomnia program
BIIB,Biogen Inc,2017-06-02,Biotechs break through recent downtrend; IBB up 1%
BIIB,Biogen Inc,2017-06-01,Biogen's Spinraza OK'd in EU
BIIB,Biogen Inc,2017-05-17,Healthcare firms fail to swim against the tide; all groups down
BIIB,Biogen Inc,2017-05-15,Biogen acquires late-stage stroke candidate from Remedy Pharma for $120M upfront
BIIB,Biogen Inc,2017-05-05,U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.26%
BIIB,Biogen Inc,2017-04-26,MediciNova's ibudilast shows treatment effect in ALS patients; shares ahead 16% premarket
BIIB,Biogen Inc,2017-04-25,Money flow surges in biotechs  Novartis aims for more early-stage deals
BIIB,Biogen Inc,2017-04-24,Notable earnings before Tuesday’s open
