Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,64.949997,65.190002,63.450001,64.110001,54.261402,10216800
2012-01-04,64.099998,64.129997,63.400002,63.759998,53.965168,7096400
2012-01-05,63.820000,64.919998,63.580002,64.410004,54.515316,6261500
2012-01-06,64.239998,64.870003,64.000000,64.760002,54.811554,4587900
2012-01-09,64.620003,64.639999,63.299999,64.199997,54.337585,7540500
2012-01-10,64.550003,65.699997,64.209999,65.669998,55.581745,6150500
2012-01-11,65.260002,66.449997,65.150002,66.400002,56.199615,4960000
2012-01-12,66.279999,67.779999,66.279999,67.540001,57.164494,7191000
2012-01-13,67.129997,67.669998,66.769997,67.599998,57.215267,5996400
2012-01-17,67.900002,68.470001,67.739998,68.070000,57.613064,6924800
2012-01-18,67.739998,69.389999,67.629997,69.220001,58.586414,7159000
2012-01-19,69.139999,69.489998,68.699997,69.139999,58.518688,5700100
2012-01-20,69.099998,69.629997,68.839996,69.570000,58.882633,6839100
2012-01-23,68.809998,69.000000,67.559998,67.779999,57.367626,7258900
2012-01-24,67.309998,68.589996,67.180000,68.190002,57.714649,5212600
2012-01-25,67.559998,69.389999,67.449997,69.209999,58.577946,6436400
2012-01-26,69.190002,69.190002,67.610001,68.080002,57.621536,7036800
2012-01-27,67.029999,69.180000,66.709999,68.339996,57.841595,10338100
2012-01-30,67.989998,68.389999,67.230003,68.330002,57.833134,6228100
2012-01-31,68.430000,68.709999,67.769997,67.930000,57.494579,10033800
2012-02-01,68.459999,69.949997,68.089996,69.839996,59.111153,7409700
2012-02-02,69.690002,70.000000,69.260002,69.620003,58.924953,5379600
2012-02-03,69.610001,69.870003,69.010002,69.279999,58.637196,6595400
2012-02-06,68.650002,69.150002,67.279999,69.120003,58.501759,11863300
2012-02-07,68.709999,69.239998,68.150002,69.169998,58.544071,6870500
2012-02-08,69.010002,69.010002,67.699997,68.059998,57.604595,10922600
2012-02-09,68.010002,68.059998,66.669998,66.839996,56.572014,9139700
2012-02-10,66.900002,67.370003,66.800003,67.360001,57.012150,5262500
2012-02-13,67.379997,68.430000,67.360001,68.199997,58.033249,4404000
2012-02-14,67.839996,68.019997,67.500000,67.839996,57.726913,4272300
2012-02-15,67.959999,68.120003,67.500000,67.900002,57.777969,4045900
2012-02-16,68.070000,69.199997,67.980003,68.889999,58.620384,5452100
2012-02-17,68.639999,68.660004,67.769997,67.779999,57.675869,4968700
2012-02-21,67.449997,67.779999,66.650002,66.690002,56.748344,5912900
2012-02-22,66.650002,67.239998,66.349998,66.790001,56.833450,4293000
2012-02-23,66.790001,67.550003,66.589996,67.339996,57.301449,3881300
2012-02-24,67.570000,68.120003,67.260002,67.730003,57.633324,3231100
2012-02-27,67.209999,67.709999,66.730003,67.440002,57.386551,3170500
