Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,101.330002,101.589996,98.750000,98.839996,78.741135,8895900
2012-01-04,99.110001,100.300003,98.760002,99.389999,79.179268,6754700
2012-01-05,99.470001,100.400002,98.680000,99.830002,79.529793,8163800
2012-01-06,100.089996,100.769997,99.870003,100.599998,80.143204,6775300
2012-01-09,100.879997,100.930000,99.510002,99.639999,79.378426,4433700
2012-01-10,100.239998,100.449997,99.349998,99.699997,79.426231,5075400
2012-01-11,99.620003,100.110001,99.349998,99.930000,79.609489,4622500
2012-01-12,100.370003,100.650002,100.070000,100.570000,80.119316,4022700
2012-01-13,100.180000,100.430000,99.610001,100.349998,79.944046,4134800
2012-01-17,100.589996,101.199997,100.050003,100.550003,80.103394,4555800
2012-01-18,100.900002,101.870003,100.739998,101.559998,80.908005,4844500
2012-01-19,101.769997,101.800003,100.699997,101.260002,80.669006,4763300
2012-01-20,101.389999,102.220001,101.269997,101.739998,81.051392,5630400
2012-01-23,101.709999,101.889999,100.040001,100.949997,80.422028,6059700
2012-01-24,101.019997,101.019997,98.410004,98.750000,78.669426,11654100
2012-01-25,98.410004,99.510002,98.050003,99.230003,79.051811,7544000
2012-01-26,99.540001,99.709999,98.690002,99.180000,79.011978,4607100
2012-01-27,98.570000,98.940002,98.349998,98.690002,78.621620,5135000
2012-01-30,98.040001,98.809998,97.699997,98.690002,78.621620,6104900
2012-01-31,99.040001,99.260002,98.250000,99.050003,78.908409,6574200
2012-02-01,99.459999,99.489998,98.360001,98.400002,78.390579,6141300
2012-02-02,98.260002,98.820000,98.260002,98.620003,78.565834,3984000
2012-02-03,99.180000,100.269997,99.040001,100.010002,79.673187,5600900
2012-02-06,99.959999,100.000000,99.339996,99.489998,79.258949,3486600
2012-02-07,99.570000,101.180000,99.559998,100.910004,80.390182,6029900
2012-02-08,101.120003,101.290001,99.599998,100.050003,79.705055,5433600
2012-02-09,100.059998,100.459999,99.699997,99.989998,79.657265,3608800
2012-02-10,99.519997,99.660004,98.940002,99.470001,79.243011,3874700
2012-02-13,99.720001,99.919998,99.279999,99.650002,79.386391,2971100
2012-02-14,99.510002,99.639999,98.949997,99.550003,79.306747,3520800
2012-02-15,99.660004,99.750000,98.309998,98.610001,78.557869,5260500
2012-02-16,98.360001,99.440002,98.360001,99.260002,79.075714,3996300
2012-02-17,99.660004,100.250000,99.410004,99.989998,79.657265,4931700
2012-02-21,100.120003,100.750000,100.000000,100.489998,80.055580,4474800
2012-02-22,100.150002,100.750000,100.150002,100.660004,80.191017,3918900
2012-02-23,100.809998,101.040001,100.400002,100.809998,80.310516,4166500
2012-02-24,100.760002,100.760002,100.050003,100.320000,79.920174,3661800
2012-02-27,100.029999,100.750000,99.500000,100.360001,79.952011,4044500
2012-02-28,99.769997,100.099998,99.500000,99.779999,80.048294,4365800
2012-02-29,99.860001,99.879997,99.260002,99.279999,79.647163,5461000
2012-03-01,99.279999,99.680000,99.139999,99.250000,79.623093,4086100
2012-03-02,99.269997,99.639999,98.959999,99.500000,79.823662,4311700
2012-03-05,99.419998,100.349998,98.839996,99.940002,80.176659,6313200
2012-03-06,99.180000,100.199997,99.099998,99.889999,80.136551,6713900
2012-03-07,100.000000,100.440002,99.540001,100.180000,80.369202,5873500
2012-03-08,97.000000,97.650002,96.459999,96.959999,77.785957,16841200
2012-03-09,97.449997,97.599998,96.529999,96.839996,77.689690,7808700
2012-03-12,97.050003,97.480003,96.580002,96.660004,77.545296,4503100
2012-03-13,96.989998,97.290001,96.370003,96.779999,77.641541,6350900
2012-03-14,96.690002,97.440002,96.680000,97.290001,78.050713,7209100
2012-03-15,97.150002,98.190002,97.150002,98.040001,78.652367,5768200
2012-03-16,98.419998,98.550003,97.570000,97.660004,78.347534,7337000
2012-03-19,97.360001,98.099998,97.320000,97.730003,78.403679,4634500
2012-03-20,97.459999,97.849998,97.070000,97.650002,78.339493,4757100
2012-03-21,97.529999,97.820000,96.720001,96.720001,77.593407,6038600
2012-03-22,96.129997,96.480003,95.769997,95.800003,76.855362,7721200
2012-03-23,95.910004,95.940002,95.129997,95.550003,76.654793,6041500
2012-03-26,96.160004,97.029999,96.099998,96.970001,77.793976,5644100
2012-03-27,97.290001,97.830002,97.070000,97.339996,78.090805,4877500
2012-03-28,97.519997,97.839996,97.059998,97.080002,77.882210,5055400
2012-03-29,96.949997,97.699997,96.930000,97.639999,78.331474,4103600
2012-03-30,97.879997,98.250000,97.760002,98.099998,78.700523,4429500
