Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,20.730000,20.995001,20.674999,20.930000,18.856956,19564000
2012-01-04,20.975000,21.030001,20.850000,21.010000,18.929035,16236000
2012-01-05,21.020000,21.485001,21.000000,21.260000,19.154272,18431800
2012-01-06,21.190001,21.549999,21.100000,21.389999,19.271393,15542000
2012-01-09,21.245001,21.495001,21.174999,21.365000,19.248871,16801200
2012-01-10,21.549999,22.520000,21.469999,22.125000,19.933598,30110000
2012-01-11,22.030001,22.299999,21.889999,22.200001,20.001171,15471000
2012-01-12,22.190001,22.485001,21.985001,22.450001,20.226406,15342400
2012-01-13,22.285000,22.495001,22.000000,22.445000,20.221903,18483000
2012-01-17,22.500000,23.250000,22.434999,23.129999,20.839058,24215200
2012-01-18,23.160000,23.775000,23.049999,23.754999,21.402149,26292400
2012-01-19,23.639999,23.740000,23.395000,23.605000,21.267008,24058000
2012-01-20,23.570000,23.730000,23.415001,23.719999,21.370615,14076000
2012-01-23,23.570000,23.719999,23.510000,23.684999,21.339079,15997800
2012-01-24,23.660000,23.930000,23.535000,23.834999,21.474224,15147400
2012-01-25,23.715000,24.240000,23.715000,24.145000,21.753527,15804800
2012-01-26,24.285000,24.389999,23.924999,24.295000,21.888666,18193200
2012-01-27,24.290001,24.495001,24.165001,24.360001,21.947231,16363800
2012-01-30,24.240000,24.445000,24.000000,24.325001,21.915693,14153400
2012-01-31,24.225000,24.440001,24.184999,24.430000,22.010292,13315800
2012-02-01,24.525000,24.700001,24.434999,24.575001,22.140932,19617600
2012-02-02,24.559999,24.815001,24.184999,24.655001,22.213007,17363600
2012-02-03,26.705000,27.450001,26.500000,27.350000,24.641081,75343200
2012-02-06,27.150000,28.250000,27.120001,28.014999,25.240211,37824600
2012-02-07,27.600000,27.940001,27.330000,27.540001,24.812262,27495600
2012-02-08,27.280001,27.450001,26.915001,27.135000,24.447372,23592000
2012-02-09,27.195000,27.195000,26.770000,26.865000,24.204115,15745800
2012-02-10,26.795000,26.980000,26.709999,26.875000,24.213127,14493000
2012-02-13,26.889999,27.485001,26.860001,27.450001,24.731173,14034800
2012-02-14,27.135000,27.450001,27.080000,27.280001,24.578009,14643000
2012-02-15,27.450001,27.455000,27.035000,27.410000,24.695139,12190800
2012-02-16,27.485001,27.625000,27.254999,27.405001,24.690634,17269800
2012-02-17,23.000000,23.940001,22.799999,23.500000,21.172409,124983800
2012-02-21,23.275000,23.375000,22.295000,22.344999,20.131805,38854000
2012-02-22,22.105000,22.510000,21.905001,22.264999,20.059729,36038400
2012-02-23,22.455000,22.660000,22.184999,22.575001,20.339027,22631200
2012-02-24,22.700001,22.750000,22.330000,22.629999,20.388577,13753400
2012-02-27,22.500000,22.655001,22.385000,22.594999,20.357042,15203600
2012-02-28,22.650000,23.205000,22.565001,23.000000,20.721928,17867800
2012-02-29,22.945000,23.110001,22.700001,22.770000,20.514711,18379000
2012-03-01,22.950001,23.330000,22.879999,23.305000,20.996725,16514800
2012-03-02,23.370001,23.639999,23.139999,23.495001,21.167902,15709000
2012-03-05,23.480000,23.570000,22.975000,23.115000,20.825541,13825600
2012-03-06,22.790001,23.084999,22.690001,22.940001,20.667873,18648000
2012-03-07,22.934999,22.959999,22.400000,22.740000,20.487680,15951600
2012-03-08,22.889999,23.485001,22.844999,23.264999,20.960682,13422000
2012-03-09,23.295000,23.305000,22.959999,23.045000,20.762470,11584000
2012-03-12,23.160000,23.275000,22.995001,23.080000,20.794008,8289400
2012-03-13,23.170000,23.415001,22.815001,23.405001,21.086817,14249800
2012-03-14,23.405001,23.455000,23.200001,23.330000,21.019249,10575400
2012-03-15,23.465000,23.600000,23.320000,23.580000,21.244486,12254600
2012-03-16,23.490000,23.684999,23.290001,23.365000,21.050777,17104600
2012-03-19,23.275000,23.615000,23.165001,23.535000,21.203941,7009200
2012-03-20,23.510000,23.530001,23.320000,23.459999,21.136364,11708800
2012-03-21,23.520000,23.520000,23.090000,23.150000,20.857071,8691600
2012-03-22,22.980000,23.360001,22.875000,23.315001,21.005733,9333000
2012-03-23,23.420000,23.500000,23.035000,23.424999,21.104837,10342600
2012-03-26,23.500000,23.629999,23.340000,23.610001,21.271513,11661800
2012-03-27,23.709999,23.855000,23.559999,23.695000,21.348091,9534800
2012-03-28,23.725000,23.879999,23.465000,23.690001,21.343590,10210400
2012-03-29,23.600000,23.985001,23.540001,23.885000,21.519276,11387200
2012-03-30,24.000000,24.490000,23.965000,24.430000,22.010292,14474600
2012-04-02,24.355000,24.405001,23.915001,24.389999,21.974255,14014200
2012-04-03,24.270000,24.430000,23.735001,24.049999,21.667934,17569600
2012-04-04,23.945000,23.945000,22.775000,23.594999,21.257996,35547200
2012-04-05,23.514999,23.940001,23.500000,23.879999,21.514772,16543000
2012-04-09,23.350000,23.705000,23.285000,23.295000,20.987715,11947400
2012-04-10,23.205000,23.309999,22.834999,22.885000,20.618320,14541200
2012-04-11,23.070000,23.250000,22.665001,22.709999,20.460655,13153200
2012-04-12,22.795000,23.020000,22.700001,22.860001,20.595798,12839200
2012-04-13,22.889999,23.075001,22.735001,22.754999,20.501194,12426000
2012-04-16,22.775000,23.000000,22.695000,22.930000,20.658861,9391400
2012-04-17,23.105000,23.459999,23.055000,23.340000,21.028255,9166200
2012-04-18,23.320000,23.565001,23.170000,23.305000,20.996725,11502400
2012-04-19,27.225000,27.375000,25.799999,26.125000,23.537409,72033400
2012-04-20,26.115000,26.264999,25.215000,25.500000,22.974318,29794800
2012-04-23,25.254999,25.950001,25.200001,25.705000,23.159006,16151800
2012-04-24,25.709999,26.180000,25.660000,26.180000,23.586964,14329600
2012-04-25,26.235001,26.290001,25.834999,26.285000,23.681564,12612800
2012-04-26,26.135000,26.395000,26.020000,26.360001,23.749132,13356800
2012-04-27,26.250000,26.625000,25.855000,26.080000,23.496870,11804600
2012-04-30,26.000000,26.240000,25.830000,26.010000,23.433804,10283400
2012-05-01,25.975000,25.990000,25.645000,25.719999,23.172525,12372600
2012-05-02,25.705000,26.030001,25.500000,25.940001,23.370737,11708800
2012-05-03,25.980000,26.059999,25.565001,25.695000,23.150002,9558400
2012-05-04,25.430000,25.545000,25.094999,25.135000,22.645470,12764800
2012-05-07,25.065001,25.155001,24.889999,24.950001,22.478788,11738400
2012-05-08,24.750000,24.955000,24.465000,24.730000,22.280579,16516600
2012-05-09,25.000000,25.395000,24.650000,25.320000,22.812143,17594000
2012-05-10,25.440001,25.680000,25.389999,25.625000,23.086935,13056600
2012-05-11,26.120001,26.120001,25.594999,25.920000,23.352715,19139800
2012-05-14,25.825001,26.530001,25.625000,26.230000,23.632010,18509400
2012-05-15,26.155001,26.180000,25.834999,25.934999,23.366230,12099400
2012-05-16,25.924999,26.055000,25.785000,25.790001,23.235594,13440000
2012-05-17,25.775000,25.895000,25.049999,25.049999,22.568880,16547400
2012-05-18,25.190001,25.190001,24.855000,24.969999,22.496807,15807800
2012-05-21,25.014999,25.459999,25.000000,25.445000,22.924763,11385800
2012-05-22,25.465000,25.469999,25.105000,25.235001,22.735559,8592200
2012-05-23,25.110001,25.205000,24.875000,25.100000,22.613934,9576000
2012-05-24,25.065001,25.355000,25.010000,25.309999,22.803131,5950000
2012-05-25,25.370001,25.379999,25.090000,25.245001,22.744572,5765200
2012-05-29,25.424999,25.559999,25.250000,25.480000,22.956295,9108000
2012-05-30,25.320000,25.415001,25.090000,25.250000,22.749079,11467600
2012-05-31,25.195000,25.254999,24.799999,24.975000,22.501316,13342600
2012-06-01,24.700001,24.799999,24.180000,24.334999,21.924702,11261000
2012-06-04,24.334999,24.700001,24.235001,24.605000,22.167961,9012200
2012-06-05,24.500000,24.600000,24.120001,24.254999,21.852627,13695600
2012-06-06,24.280001,24.695000,24.260000,24.610001,22.172468,8403600
2012-06-07,24.875000,24.945000,24.500000,24.500000,22.073357,7104400
2012-06-08,24.450001,24.910000,24.410000,24.820000,22.361662,7522000
2012-06-11,24.820000,24.950001,24.719999,24.770000,22.316616,8479400
2012-06-12,24.715000,24.809999,24.400000,24.709999,22.262560,7200600
2012-06-13,24.745001,25.125000,24.545000,24.559999,22.127417,9520400
2012-06-14,24.665001,25.080000,24.605000,25.045000,22.564381,12478400
2012-06-15,25.035000,25.190001,24.965000,25.145000,22.654478,14875000
2012-06-18,25.174999,25.240000,24.965000,25.105000,22.618439,8566000
2012-06-19,25.184999,25.525000,25.125000,25.365000,22.852682,8924400
2012-06-20,25.424999,25.605000,25.184999,25.389999,22.875210,8195000
2012-06-21,25.480000,25.665001,24.920000,24.959999,22.487801,10058800
2012-06-22,24.945000,25.334999,24.825001,25.260000,22.758085,11571400
2012-06-25,25.135000,25.260000,24.910000,25.139999,22.649969,9848800
2012-06-26,25.125000,25.309999,25.049999,25.184999,22.690512,6064400
2012-06-27,25.180000,25.670000,25.180000,25.625000,23.086935,6772800
2012-06-28,25.580000,25.600000,24.870001,25.020000,22.541859,10368000
2012-06-29,25.570000,25.680000,25.215000,25.639999,23.100451,10835600
2012-07-02,25.594999,25.834999,25.495001,25.815001,23.258121,7177800
2012-07-03,25.764999,26.049999,25.680000,26.040001,23.460836,3587200
2012-07-05,26.014999,26.075001,25.670000,25.730000,23.181534,6372600
2012-07-06,25.735001,25.865000,25.379999,25.480000,22.956295,6565800
2012-07-09,25.555000,25.760000,25.430000,25.750000,23.199556,6679800
2012-07-10,25.955000,26.055000,25.709999,25.799999,23.244604,9118400
2012-07-11,25.200001,25.424999,25.025000,25.334999,22.825653,18216400
2012-07-12,25.075001,25.440001,24.799999,25.330000,22.821150,9989600
2012-07-13,25.275000,25.629999,25.254999,25.584999,23.050892,7181600
2012-07-16,25.594999,25.969999,25.445000,25.969999,23.397762,7247600
2012-07-17,26.245001,26.490000,26.000000,26.415001,23.798689,11474600
2012-07-18,26.430000,26.650000,26.245001,26.575001,23.942839,8496600
2012-07-19,26.575001,27.010000,26.424999,26.879999,24.217632,10491600
2012-07-20,26.840000,27.000000,26.514999,26.540001,23.911303,12412400
2012-07-23,26.195000,26.195000,25.834999,25.945000,23.375240,8093000
2012-07-24,25.975000,25.990000,25.469999,25.549999,23.019365,13031000
2012-07-25,25.605000,25.719999,25.395000,25.594999,23.059904,6873800
2012-07-26,25.969999,26.080000,25.520000,25.840000,23.280636,10841200
2012-07-27,26.980000,27.795000,26.809999,27.750000,25.001459,28110600
2012-07-30,27.750000,28.020000,27.715000,27.805000,25.051014,14145800
2012-07-31,27.430000,27.840000,27.160000,27.165001,24.474405,13024600
2012-08-01,27.225000,27.299999,26.750000,26.815001,24.159067,13132600
2012-08-02,28.950001,29.420000,28.014999,28.645000,25.807808,58864400
2012-08-03,28.940001,29.260000,28.389999,28.434999,25.618612,17163400
2012-08-06,28.475000,28.865000,28.370001,28.820000,25.965477,11487000
2012-08-07,28.684999,28.875000,28.450001,28.775000,25.924936,8351200
2012-08-08,28.490000,28.635000,28.250000,28.410000,25.596088,8649200
2012-08-09,28.290001,28.639999,28.254999,28.450001,25.632128,7932200
2012-08-10,28.434999,28.465000,28.235001,28.385000,25.573565,6476400
2012-08-13,28.209999,28.334999,28.155001,28.315001,25.510498,6270600
2012-08-14,28.490000,28.910000,28.385000,28.785000,25.933947,11102400
2012-08-15,28.830000,29.055000,28.650000,28.985001,26.114140,8732200
2012-08-16,28.465000,29.000000,28.155001,28.344999,25.537525,19966000
2012-08-17,28.465000,28.625000,28.080000,28.375000,25.564558,13487200
2012-08-20,28.410000,28.434999,27.930000,28.245001,25.447432,7036800
2012-08-21,28.250000,28.480000,28.145000,28.410000,25.596088,8147200
2012-08-22,28.299999,28.549999,28.230000,28.240000,25.442923,7431400
2012-08-23,28.260000,28.360001,28.014999,28.025000,25.249224,7086600
2012-08-24,28.139999,28.799999,28.070000,28.645000,25.807808,12176600
2012-08-27,28.684999,28.740000,28.170000,28.594999,25.762766,6233600
2012-08-28,28.785000,29.125000,28.764999,28.815001,25.960976,10713400
2012-08-29,28.825001,29.004999,28.680000,28.879999,26.019533,8791400
2012-08-30,28.834999,28.955000,28.615000,28.754999,25.906916,7308600
2012-08-31,28.840000,29.045000,28.639999,28.844999,25.988003,6114600
2012-09-04,28.754999,29.129999,28.510000,29.004999,26.132154,9283000
2012-09-05,28.940001,29.549999,28.850000,29.219999,26.325859,16491600
2012-09-06,29.405001,29.764999,29.379999,29.745001,26.798862,13525600
2012-09-07,29.799999,29.844999,29.365000,29.629999,26.695250,8119600
2012-09-10,29.610001,29.950001,29.514999,29.830000,26.875446,11183800
2012-09-11,29.750000,29.950001,29.584999,29.655001,26.717779,7886800
2012-09-12,29.770000,29.950001,29.725000,29.875000,26.915987,11742200
2012-09-13,29.844999,30.285000,29.760000,30.120001,27.136721,11020200
2012-09-14,30.084999,31.330000,30.000000,31.010000,27.938568,29969600
2012-09-17,30.959999,33.134998,30.955000,32.900002,29.641371,42983200
2012-09-18,32.634998,33.775002,32.560001,33.384998,30.078335,37150800
2012-09-19,33.599998,33.645000,33.325001,33.605000,30.276539,25121800
2012-09-20,33.415001,33.700001,33.029999,33.660000,30.326094,17487600
2012-09-21,33.674999,33.994999,33.619999,33.880001,30.524305,17886200
2012-09-24,33.349998,33.744999,33.290001,33.580002,30.254023,10118600
2012-09-25,33.599998,34.040001,33.590000,33.645000,30.312578,15775400
2012-09-26,33.520000,33.935001,32.889999,33.029999,29.758495,16877000
2012-09-27,33.060001,33.544998,32.930000,33.320000,30.019770,16017800
2012-09-28,33.235001,33.305000,32.794998,33.165001,29.880119,12538000
2012-10-01,33.744999,34.139999,33.430000,33.720001,30.380156,15170200
2012-10-02,33.884998,34.744999,33.849998,34.590000,31.163977,27254000
2012-10-03,34.805000,35.195000,34.685001,35.000000,31.533371,24339800
2012-10-04,35.000000,35.169998,34.555000,34.834999,31.384716,20828600
2012-10-05,34.959999,35.145000,34.625000,34.715000,31.276604,14542800
2012-10-08,34.849998,35.154999,34.799999,34.904999,31.447783,9106000
2012-10-09,34.759998,34.860001,34.369999,34.389999,30.983793,11406000
2012-10-10,34.474998,34.619999,33.750000,33.814999,30.465744,18745000
2012-10-11,33.919998,34.389999,33.880001,33.935001,30.573858,10018000
2012-10-12,34.205002,34.349998,33.865002,33.970001,30.605391,6930000
2012-10-15,34.169998,34.595001,33.189999,33.660000,30.326094,27701200
2012-10-16,33.814999,34.250000,33.724998,34.189999,30.803596,12432000
2012-10-17,34.200001,34.889999,34.075001,34.779999,31.335163,10334000
2012-10-18,34.410000,34.564999,34.105000,34.145000,30.763054,14188800
2012-10-19,34.139999,34.314999,33.180000,33.294998,29.997242,13346200
2012-10-22,33.294998,33.445000,32.889999,33.189999,29.902647,9963000
2012-10-23,32.935001,33.240002,32.200001,32.455002,29.240446,16187000
2012-10-24,34.345001,34.799999,33.779999,34.169998,30.785578,24662000
2012-10-25,34.250000,34.615002,33.665001,33.689999,30.353117,11959600
2012-10-26,33.610001,34.165001,33.250000,33.535000,30.213474,11624200
2012-10-31,33.840000,34.369999,33.334999,33.590000,30.263031,10130400
2012-11-01,33.849998,34.174999,33.535000,33.750000,30.407183,8702600
2012-11-02,33.849998,33.849998,33.230000,33.505001,30.186451,11575600
2012-11-05,33.389999,33.645000,32.869999,33.520000,30.199965,7289400
2012-11-06,33.584999,33.980000,33.299999,33.735001,30.393669,6264800
2012-11-07,33.485001,33.610001,32.665001,32.724998,29.483704,13579200
2012-11-08,32.590000,32.740002,32.070000,32.424999,29.213415,18285600
2012-11-09,32.305000,33.174999,32.259998,32.505001,29.285498,18081600
2012-11-12,36.154999,37.169998,35.790001,36.965000,33.303749,61555000
2012-11-13,37.134998,37.740002,36.275002,36.345001,32.745144,37446600
2012-11-14,36.285000,36.959999,36.000000,36.145000,32.564964,23384000
2012-11-15,36.025002,36.535000,35.555000,36.445000,32.835251,16891800
2012-11-16,36.514999,37.459999,36.410000,37.200001,33.515472,26510400
2012-11-19,37.360001,37.619999,36.880001,37.410000,33.704670,18330000
2012-11-20,37.439999,38.055000,37.314999,37.904999,34.150639,15283400
2012-11-21,37.869999,37.994999,37.389999,37.775002,34.033524,8267400
2012-11-23,37.810001,38.139999,37.799999,38.060001,34.290295,4055600
2012-11-26,37.820000,37.924999,37.340000,37.735001,33.997486,10464400
2012-11-27,37.305000,37.915001,37.055000,37.325001,33.628086,11027400
2012-11-28,37.275002,37.474998,36.509998,37.439999,33.731693,10486400
2012-11-29,37.625000,37.884998,37.275002,37.650002,33.920898,7691600
2012-11-30,37.689999,37.785000,37.305000,37.500000,33.785755,8630200
2012-12-03,37.485001,37.860001,37.224998,37.305000,33.610073,9308600
2012-12-04,37.630001,37.924999,37.055000,37.080002,33.407360,10630800
2012-12-05,37.555000,37.564999,36.875000,37.270000,33.578541,9700400
2012-12-06,37.415001,37.450001,36.834999,36.904999,33.249683,12606000
2012-12-07,36.849998,37.090000,36.660000,36.959999,33.299232,7619400
2012-12-10,37.125000,37.355000,36.990002,37.125000,33.447899,8242000
2012-12-11,37.360001,38.380001,37.264999,38.169998,34.389381,18427200
2012-12-12,38.185001,38.560001,38.035000,38.115002,34.339844,11670200
2012-12-13,37.990002,38.215000,37.240002,37.384998,33.682144,11188000
2012-12-14,37.349998,37.349998,36.730000,37.119999,33.443394,9999400
2012-12-17,37.244999,37.735001,36.744999,37.730000,33.992970,10991000
2012-12-18,37.884998,38.310001,37.580002,37.924999,34.168655,8140600
2012-12-19,38.044998,38.044998,37.325001,37.375000,33.673138,7224400
2012-12-20,37.480000,37.525002,36.744999,36.830002,33.182121,9788800
2012-12-21,36.435001,36.919998,36.064999,36.389999,32.785702,15813200
2012-12-24,36.270000,36.490002,36.220001,36.330002,32.731644,2914400
2012-12-26,36.375000,36.520000,36.000000,36.240002,32.650558,3927200
2012-12-27,36.240002,36.674999,35.680000,36.299999,32.704609,8359200
2012-12-28,36.035000,36.485001,35.889999,36.189999,32.605503,6763800
2012-12-31,36.125000,36.860001,35.855000,36.724998,33.087517,8548000
2013-01-02,37.154999,37.529999,36.935001,37.529999,33.812786,7941800
2013-01-03,37.555000,37.924999,37.369999,37.474998,33.763229,5965400
2013-01-04,37.599998,38.025002,37.424999,37.860001,34.110104,7126200
2013-01-07,38.445000,38.540001,38.099998,38.439999,34.632652,7948400
2013-01-08,38.410000,39.205002,38.404999,38.700001,34.866898,13371400
2013-01-09,38.730000,38.939999,38.459999,38.935001,35.078632,8257400
2013-01-10,39.044998,39.294998,38.480000,38.970001,35.110165,8277000
2013-01-11,39.044998,39.235001,38.680000,39.040001,35.173222,8262400
2013-01-14,39.220001,39.250000,38.744999,38.884998,35.033573,9162200
2013-01-15,38.705002,39.174999,38.540001,38.680000,34.848892,9326800
2013-01-16,38.650002,38.724998,38.294998,38.584999,34.763294,10416000
2013-01-17,38.695000,39.049999,38.305000,38.764999,34.925457,8848400
2013-01-18,38.775002,39.160000,38.700001,39.139999,35.263321,9848400
2013-01-22,39.290001,39.340000,38.744999,38.955002,35.096649,8020800
2013-01-23,38.935001,39.090000,38.270000,38.419998,34.614624,8987600
2013-01-24,38.650002,39.375000,38.544998,39.200001,35.317375,11185800
2013-01-25,39.200001,39.685001,39.185001,39.680000,35.749836,18244800
2013-01-28,40.060001,40.189999,39.209999,39.439999,35.533611,5978900
2013-01-29,39.340000,40.020000,39.290001,39.900002,35.948044,8439600
2013-01-30,39.970001,40.389999,39.650002,39.849998,35.902996,7279700
2013-01-31,39.750000,39.820000,39.240002,39.450001,35.542614,7956200
2013-02-01,40.169998,41.139999,39.939999,40.560001,36.542679,13030400
2013-02-04,40.709999,40.900002,39.509998,39.590000,35.668751,12765200
2013-02-05,40.150002,41.340000,40.150002,40.540001,36.524651,11527200
2013-02-06,40.610001,40.619999,39.549999,39.910000,35.957054,11644000
2013-02-07,39.779999,40.459999,39.480000,40.360001,36.362484,11699400
2013-02-08,40.320000,41.270000,40.150002,40.900002,36.848995,8968800
2013-02-11,40.900002,41.009998,40.160000,40.400002,36.398525,11061800
2013-02-12,40.459999,40.950001,40.299999,40.830002,36.785927,9791000
2013-02-13,40.959999,41.509998,40.830002,41.400002,37.299477,7962700
2013-02-14,41.180000,41.750000,41.110001,41.599998,37.479660,8687400
2013-02-15,41.450001,41.709999,41.299999,41.599998,37.479660,8020500
2013-02-19,42.250000,43.040001,42.060001,42.279999,38.092312,11548300
2013-02-20,42.509998,42.840000,41.880001,41.880001,37.731930,9391800
2013-02-21,41.820000,41.849998,41.180000,41.540001,37.425610,9769500
2013-02-22,41.660000,42.490002,41.599998,42.450001,38.245476,6138700
2013-02-25,42.770000,43.349998,42.060001,42.090000,37.921131,9560900
2013-02-26,42.139999,42.419998,41.689999,42.250000,38.065281,7196000
2013-02-27,42.389999,43.290001,42.080002,42.889999,38.641891,7986000
2013-02-28,43.029999,43.180000,42.709999,42.720001,38.488731,10104200
2013-03-01,42.630001,43.500000,42.380001,43.450001,39.146431,11294500
2013-03-04,43.529999,43.880001,43.180000,43.869999,39.524826,8814000
2013-03-05,44.349998,45.580002,44.349998,45.020000,40.560921,15086800
2013-03-06,45.230000,45.450001,44.639999,45.400002,40.903290,8542200
2013-03-07,45.099998,45.200001,44.509998,44.950001,40.497860,9176500
2013-03-08,45.240002,45.549999,44.509998,45.430000,40.930321,6885100
2013-03-11,45.490002,45.950001,45.180000,45.939999,41.389793,7298000
2013-03-12,45.970001,46.369999,45.529999,46.180000,41.606030,9915900
2013-03-13,46.150002,46.150002,45.610001,45.869999,41.326740,6112100
2013-03-14,45.900002,46.139999,45.680000,45.880001,41.335747,8979700
2013-03-15,45.810001,46.000000,44.959999,45.169998,40.696072,14207400
2013-03-18,44.740002,45.009998,44.099998,44.799999,40.362717,9084200
2013-03-19,44.810001,45.000000,43.779999,44.380001,39.984318,9059300
2013-03-20,44.810001,44.820000,44.290001,44.520000,40.110455,7041300
2013-03-21,44.450001,44.740002,44.259998,44.540001,40.128475,12615200
2013-03-22,45.130001,45.560001,44.840000,45.509998,41.002388,8290600
2013-03-25,46.009998,46.130001,44.759998,44.980000,40.524883,12174000
2013-03-26,45.150002,45.889999,45.110001,45.759998,41.227631,7122900
2013-03-27,46.200001,47.830002,45.919998,47.720001,42.993500,18418400
2013-03-28,47.860001,49.480000,47.849998,48.939999,44.092667,18502100
2013-04-01,49.009998,49.169998,47.910000,47.980000,43.227745,14403100
2013-04-02,48.330002,48.380001,47.970001,48.200001,43.425957,15536500
2013-04-03,48.250000,48.369999,47.310001,47.630001,42.912418,9168000
2013-04-04,47.910000,48.349998,47.560001,47.740002,43.011524,10050300
2013-04-05,46.900002,47.450001,46.529999,47.369999,42.678158,10958000
2013-04-08,47.250000,47.610001,46.849998,47.200001,42.525009,9538000
2013-04-09,48.090000,48.810001,47.990002,48.299999,43.516056,13126300
2013-04-10,48.520000,49.849998,48.500000,49.730000,44.804417,10084900
2013-04-11,50.200001,51.970001,50.180000,51.650002,46.534245,15567100
2013-04-12,51.660000,52.430000,51.389999,51.930000,46.786522,10697000
2013-04-15,52.250000,52.360001,50.619999,50.680000,45.660324,13210200
2013-04-16,51.270000,52.049999,51.060001,52.009998,46.858585,13561900
2013-04-17,51.700001,52.200001,50.730000,51.939999,46.795525,12453000
2013-04-18,51.880001,52.060001,50.529999,50.860001,45.822491,9391500
2013-04-19,50.660000,53.980000,50.660000,53.169998,47.903694,20436500
2013-04-22,54.119999,54.240002,53.290001,54.049999,48.696533,15188600
2013-04-23,54.400002,55.160000,52.580002,53.330002,48.047844,13828200
2013-04-24,53.180000,53.520000,50.430000,50.570000,45.561214,18388700
2013-04-25,51.299999,51.840000,50.910000,51.430000,46.336040,10862700
2013-04-26,51.490002,52.250000,51.290001,51.380001,46.290997,9678600
2013-04-29,51.360001,51.630001,50.770000,51.090000,46.029709,10806000
2013-04-30,50.750000,50.889999,49.430000,50.639999,45.624287,13550600
2013-05-01,50.450001,50.650002,49.860001,50.139999,45.173801,9679100
2013-05-02,52.750000,53.209999,51.950001,52.180000,47.011753,16602700
2013-05-03,54.549999,56.349998,54.520000,55.150002,49.687592,17089300
2013-05-06,55.180000,55.700001,54.119999,54.430000,49.038898,13330700
2013-05-07,54.369999,54.599998,52.820000,53.130001,47.867653,14096100
2013-05-08,53.130001,53.410000,51.990002,52.380001,47.191948,12612500
2013-05-09,52.580002,53.220001,52.250000,52.790001,47.561333,9815900
2013-05-10,52.770000,53.150002,52.189999,52.880001,47.642418,12752600
2013-05-13,53.119999,55.090000,52.930000,54.470001,49.074940,14485400
2013-05-14,54.490002,56.270000,54.400002,56.250000,50.678642,16929400
2013-05-15,56.340000,57.099998,55.090000,56.360001,50.777744,16779100
2013-05-16,56.599998,56.639999,54.200001,54.959999,49.516403,15554100
2013-05-17,55.480000,56.430000,54.650002,56.299999,50.723686,13909500
2013-05-20,56.090000,56.779999,55.209999,55.740002,50.219151,9493700
2013-05-21,56.139999,56.849998,55.759998,56.470001,50.876842,10085900
2013-05-22,57.000000,58.060001,55.619999,55.930000,50.390335,12765800
2013-05-23,54.889999,56.060001,54.160000,55.480000,49.984898,10768700
2013-05-24,55.299999,56.349998,54.900002,55.810001,50.282215,8745700
2013-05-28,56.680000,56.820000,55.610001,56.180000,50.615566,8669400
2013-05-29,55.939999,56.189999,54.849998,55.630001,50.120041,9677700
2013-05-30,55.750000,56.820000,55.450001,55.799999,50.273205,9719000
2013-05-31,56.209999,56.209999,54.480000,54.480000,49.083942,11526200
2013-06-03,54.560001,54.639999,51.349998,53.119999,47.858646,15319800
2013-06-04,53.130001,53.689999,51.919998,52.320000,47.137886,11367200
2013-06-05,51.599998,52.660000,49.259998,50.119999,45.155785,18605900
2013-06-06,50.380001,51.680000,49.660000,51.349998,46.263958,14267400
2013-06-07,51.880001,53.410000,51.810001,52.889999,47.651432,12883500
2013-06-10,53.549999,53.560001,52.110001,52.439999,47.246002,8744200
2013-06-11,51.900002,52.980000,51.389999,52.439999,47.246002,7277900
2013-06-12,52.830002,53.060001,51.139999,51.169998,46.101784,9707600
2013-06-13,51.250000,52.099998,50.680000,51.950001,46.804543,9292700
2013-06-14,51.889999,52.790001,51.849998,52.230000,47.056808,6216700
2013-06-17,52.770000,53.259998,50.820000,51.029999,45.975658,10079200
2013-06-18,50.869999,52.049999,50.869999,51.939999,46.795525,6873600
2013-06-19,51.820000,52.049999,50.570000,50.599998,45.588242,6406800
2013-06-20,50.189999,50.450001,49.020000,49.349998,44.462051,11510700
2013-06-21,49.630001,49.930000,48.080002,48.830002,43.993561,20298000
2013-06-24,48.200001,49.709999,46.700001,48.930000,44.083649,11453100
2013-06-25,49.410000,50.880001,49.310001,49.779999,44.849464,12879000
2013-06-26,50.419998,51.630001,50.299999,51.310001,46.227921,9904400
2013-06-27,51.700001,51.950001,50.700001,51.009998,45.957630,8249000
2013-06-28,50.950001,51.610001,50.619999,51.270000,46.191883,9086200
2013-07-01,51.970001,52.799999,51.529999,51.650002,46.534245,9472900
2013-07-02,51.700001,52.669998,51.419998,52.230000,47.056808,8566000
2013-07-03,52.009998,52.340000,51.630001,51.980000,46.831566,2786800
2013-07-05,52.400002,53.490002,52.270000,53.320000,48.038834,6126900
2013-07-08,53.599998,53.959999,53.209999,53.320000,48.038834,10022700
2013-07-09,54.020000,54.799999,53.349998,54.380001,48.993851,8202100
2013-07-10,54.389999,55.500000,54.189999,55.330002,49.849758,8768300
